id,year,location,estab,formal,service,sector,group,grphq,market1,market2,market3,market4,market5,market6,market7,market8,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,totalstaff08,totalstaff09,totalstaff10,percent_graduate_staff,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,turnover08,turnover09,turnover10,iprod1,iprod2,prod_dev1,prod_dev2,prod_dev3,prod_dev4,prod_origin1,prod_origin2,prod_origin3,prod_origin4,prod_origin5,prod_origin6,prod_origin7,nmprod,nfprod,snmprod,snfprod,sucprod,iproc1,iproc2,iproc3,proc_dev1,proc_dev2,proc_dev3,proc_dev4,proc_origin1,proc_origin2,proc_origin3,proc_origin4,proc_origin5,proc_origin6,proc_origin7,nmproc,nfproc,abandoned_iact,ongoing_iact,iact1,crd,ord,iact2,iact3,iact3_1,iact4,iact5,iact5_1,iact6,iact7,iact8,iact9,iact10,iact11,iact12,rddept,rddept_HOD,rdstaff,rd_ftphd,rd_ftms,rd_ftbs,rd_fthnd,rd_ftdip,rd_ftother,rd_ptphd,rd_ptms,rd_ptbs,rd_pthnd,rd_ptdip,rd_ptother,iexp1,iexp2,iexp3,iexp4,iexptotal,coop,coopn1,coopn2,coopn3,coopn4,coopn5,coopn6,coopn7,coopwa1,coopwa2,coopwa3,coopwa4,coopwa5,coopwa6,coopwa7,coopa1,coopa2,coopa3,coopa4,coopa5,coopa6,coopa7,coope1,coope2,coope3,coope4,coope5,coope6,coope7,coopus1,coopus2,coopus3,coopus4,coopus5,coopus6,coopus7,coopas1,coopas2,coopas3,coopas4,coopas5,coopas6,coopas7,coopo1,coopo2,coopo3,coopo4,coopo5,coopo6,coopo7,valcoop,id_valcoop1,add_valcoop1,id_valcoop2,add_valcoop2,id_valcoop3,add_valcoop3,id_valcoop4,add_valcoop4,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,info_prod1,info_proc1,info_mark1,info_qual1,info_prod2,info_proc2,info_mark2,info_qual2,info_prod3,info_proc3,info_mark3,info_qual3,info_prod4,info_proc4,info_mark4,info_qual4,info_prod5,info_proc5,info_mark5,info_qual5,info_prod6,info_proc6,info_mark6,info_qual6,info_prod7,info_proc7,info_mark7,info_qual7,info_prod8,info_proc8,info_mark8,info_qual8,info_prod9,info_proc9,info_mark9,info_qual9,info_prod10,info_proc10,info_mark10,info_qual10,license,lic_local_ri,lic_foreign_ri,lic_local_firm,lic_foreign_firm,inno_license,subcontractor,outsource,ieffect_prod1,ieffect_prod2,ieffect_prod2a,ieffect_prod2b,ieffect_prod3,ieffect_proc1,ieffect_proc2,ieffect_proc3,ieffect_proc4,ieffect_proc5,ieffect_other1,ieffect_other1a,ieffect_other1b,ieffect_other2,ieffect_other3,inno_motive1,inno_motive1a,inno_motive2,inno_motive2a,inno_motive3,inno_motive3a,inno_motive4,inno_motive5,inno_motive5a,inno_motive6,inno_motive6a,inno_motive7,inno_motive7a,inno_motive8,inno_motive8a,inno_motive8b,inno_motive8c,inno_motive9,inno_motive10,inno_motive11,inno_motive11a,inno_motive11b,inno_motive12,inno_motive13,inno_motive13a,inno_motive14,inno_motive15,iabandon_concept,iabandon_ongoing,iabandon_delayed,obstacle_cost1,obstacle_cost2,obstacle_cost3,obstacle_cost4,obstacle_cost5,obstacle_knowledge1,obstacle_knowledge2,obstacle_knowledge3,obstacle_knowledge4,obstacle_market1,obstacle_market2,obstacle_market3,obstacle_market4,obstacle_market5,obstacle_infra1,obstacle_infra2,obstacle_need1,obstacle_need2,obstacle_other1,obstacle_other2,obstacle_other3,patapply,npatapply,fpatapply,npat,fpat,design,trademk,copyrt,licenser,iorg1,iorg2,iorg3,imark1,imark2,imark3,imark4,ieffect_org1,ieffect_org2,ieffect_org3,ieffect_org4,ieffect_org5,firm_new,nigeria_new,world_new,describe_new,example_inno1,example_inno2,example_inno3,govsup,finsup0,finsup1,finsup2,finsup3,finsup4,finsup5,finsup6,finsup7,aware_policy,policysup1,policysup2,policysup3,policysup4,policysup5,policysup6,policysup7,policysup8,hinder_policy,example_support_policy1,example_support_policy2,example_support_policy3,example_support_policy4,example_hinder_policy1,example_hinder_policy2,example_hinder_policy3,example_hinder_policy4,example_hinder_policy5,example_hinder_policy6,policy_suggestion1,policy_suggestion2,policy_suggestion3,policy_suggestion4,policy_suggestion5,policy_suggestion6,policy_suggestion7,policy_suggestion8
1069,2011,0,2008, ,0,28,0, ,1, , , , , , , , , , , , , , , , ,8,8,12,10, , , , , , , , , , , , , , , ,500000,1000000,200000,1,1,0,0,0,1,1, , , , , , ,0,1,20,50,30,1,1,0,0,0,0,1,1, , , , , , ,1,1,0,0,1,1,0,0, ,1, , ,0, ,1,1,1,1,1,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,2,1,1,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,2,2,2,3, , ,2, ,3,1,1,2, ,3, ,3, ,3, , ,3, ,2, ,2, ,2,0,1, , , ,2,3, , ,2, , ,0,0,1,3,3,3,3,3,2,2,2,3,2,2, , ,2,2,2,1,1,2,1,2, ,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,2,2,3,3,1,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1, , , , ,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy, , ,Funding/Loan,Funding/Loan,Funding/Loan,Funding/Loan, , , , 
1070,2011,0,2010, ,0,23,1,0, ,1, , , , , , , , , , , , , , , , ,2,11,27, , , , , , , , , , , , , , , , , , ,1,1,0,0,0,1, , , , , , , , ,1, , , ,1, , ,0,0,0,1, , , ,1,1, , , , , ,1,1,1,0,1, ,1, , , , ,1,1,1, , , , , , , , , , , , , , , , , , ,100000,1500000, , ,11600000,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0, ,ALTI ABINI,"MINNA,KWARA STATE",ENGINEER NWATOR,"ANAMBRA STATE,ONITSHA", , , , ,2, ,2,1,3,0,0,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , ,3, ,2,3, , ,3, ,2,2,3,2, ,3, ,2, ,3, , ,3, ,3, ,3, ,3,3,3, , , ,2,2, , ,3, , , , , ,2,0,1,1,1,0,1,1, ,1,1, , , ,3,1, , ,1,1,1, ,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,0,0, ,0,0, , ,0, , , , , , , , , , , , , , , , , , , , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1071,2011,0,1973, ,0,15,0, ,1, , , , , , , , , , , , , , , , ,37,59,21,5, , , , , , , , , , , , , , , ,2976012,2631645,1257317,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , ,0, , ,0, , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,3,3,2,3,2,1,2,2,0,1,3, , ,2,3,3,1,2,1,2,3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , , , , , , , , , , , , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1072,2011,0,1999, ,0,25,0, ,1,1, , , , , , , , , , , , , , , , , ,85,14, , , , , , , , , , , , , , , ,253932539,154190292,175785292,1, ,1,0,0,0,1, , , , , , ,1,1, , , ,1, , ,1,0,0,0,0, , , , , , , , ,0, ,1,1,0, , ,1, , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , ,3, ,2, , ,2, ,2, , , , , , , , , , , , , ,2, , , , , , , , , , , , , , ,2,2, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , , , , , , , , , , , , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1073,2011,0,1995, ,0,25,0, ,1,1,0,0,0,0,0,0, , , , , , , , , ,65,57,48,10, , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1,1,1,1,0,0,0,1, ,0,0,0,0,0,0,1,1, ,0, , ,1, ,0, , ,0, ,1,0,0,0,0,0, , , , , , , , , , , , , , , , ,200000, ,350000,550000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3, , , , , , , , ,3,3,3,3,1,1,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,1,3,1,1, , ,0, ,0,1,0,0, ,3, ,1, ,3, , ,3, ,3, ,3, ,1,1,1, , , ,3,3, , ,3, , ,0,1,1,3,3,3,3,2,0,0,0,2,1,0, , ,1,3,3,0,0,0,0,3, ,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,3,1,1,2,1,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , , , , , , , , , , , , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1074,2011,0,2003,0,0,27,0, ,1,1, , , , , , , , , , , , , , , ,16,16,15,40, , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1,1,0,0,0,1,0,1, , , , ,1, ,0,1,0,1,0, , ,1, ,0, , ,1, ,1,0,1,0,0,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,1,0,0,0,3,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,3,3,3, , ,0, ,0,0,3,0, ,0, ,0, ,3, , ,3, ,2, ,0, ,0,0,0, , , ,0,3, , ,3, , ,0,0,0,3,3,3,1,3,0,0,0,0,2,0, , ,2,3,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1, , , , , ,1,0,0,CORRUGATED ROOFING SHEETS(REGULAR LONGSPAN TO STEPTILES), , , ,0,0,0, ,0,0, , ,0, , , , , , , , , , , , , , , , , , , , ,Funding/Loan,Funding/Loan,Funding/Loan,Funding/Loan, , , , 
1075,2011,0,1980, ,0,36,1,1,1,1, , , , , , , , , , , , , , , ,50,58,58,20, , , , , , , , , , , , , , , ,12000000,13000000,20000000,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,2,3,3,3,3,3, , ,2,3,2,2,2,2,3,3, ,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,2,3,2,2,3,0,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1,Bank of industry interest loan,Bank of industry interest loan,Bank of industry interest loan,Bank of industry interest loan,NAFDAC policy,NAFDAC policy,NAFDAC policy,NAFDAC policy, , ,Bank of industry,Bank of industry,Bank of industry,Bank of industry, , , , 
1076,2011,0,2005, ,0,19,0, ,1, , , , , , , , , , , , , , , , ,8,10,9, , , , , , , , , , , , , , , , ,900000,1000000,1000000,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,0,0,0,3,2,1, , ,0,3,3,0,0,0,2,1, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0, , , , , ,0,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1, , , , ,Multiple taxation,Multiple taxation,Multiple taxation,Multiple taxation, , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1077,2011,0,1995, ,0,15,1,1,1, , , , , , , , , , , , , , , , ,20,20,21,23, , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,1, , , , , , ,0,1, ,90,10,1,1,1,0,1,0,0,1, , , , , , ,0,1,0,0,1,1,0,0, ,1, , ,1, ,0,1,0,1,0,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2,2,2,1,1,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,0,0,2,2,3, , ,1, ,1,1,1,1, ,2, ,1, ,3, , ,0, ,3, ,1, ,1,1,1, , , ,2,2, , ,0, , ,1,0,0,3,3,2,0,0,0,0,1,3,2,2, , ,1,1,0,0,0,0,0,0, ,0,0,0,0,1,1,1, ,0,1,0,1,0,0,1,2,3,2,1,1,1,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , , , , , , , , , , , , ,Funding/Loan,Funding/Loan,Funding/Loan,Funding/Loan, , , , 
1078,2011,0,2001, ,0,25,0, ,1, , , , , , , , , , , , , , , , ,40,40,52, , , , , , , , , , , , , , , , , , , ,1,1,1,0,0,0,1, , , , , , ,0,1, , , ,1,1,0,1,0,0,0,1, , , , , , ,0,1,0,1,1,1,0, , ,1, , ,1, ,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,2,2,1,1,3,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2,2,2,2,3, , ,3, ,2,2,2,2, ,3, ,2, ,2, , ,2, ,2, ,3, ,2,2,3, , , ,2,3, , ,2, , , , ,1,2,2,3,3,3,1,1,1,1,1,1, , ,1,3,3,1,1,2,3,3, , , , , ,1,1,1, , , , , , , , , , , , , ,1, , , , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1, , , , ,Multiple taxation,Multiple taxation,Multiple taxation,Multiple taxation, , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1079,2011,0,2008, ,0,27,0, ,1, , , , , , , , , , , , , , , , ,11,14,13,15, , , , , , , , , , , , , , , ,850000,1350000,3000000,1, ,1,0,0,0,1, , , , , , , ,1,15,45,40,1, , ,1,0,0,0,1, , , , , , , ,1,0,0, , , , , ,1, , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , , , ,50000,400000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,1,1,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,3,3,3,3, , ,3, ,1,1,1,2, ,3, ,2, ,1, , ,2, ,3, ,2, ,2,1,2, , , ,3,3, , ,3, , , , , ,3,3,3,3,3,2,2,2,2,3,3, , ,3,3,2,2,1,1,2,1, , , , , , , , , , ,1, , , , , ,3,3,3,3,3, , , , , , , ,0, , , , , , , , , , , , , , , , , ,1, , , , ,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy, , ,Funding/Loan,Funding/Loan,Funding/Loan,Funding/Loan, , , , 
1080,2011,0,2010, ,0,15,0, ,1, , , , , , , , , , , , , , , , , , ,18,43, , , , , , , , , , , , , , , , , ,1800000, ,1,1,0,0,0,1, , , , , , , ,1, ,75,25,0,0,0, , , , , , , , , , , , , ,0,0, , , , , ,1, , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , , , ,250000,3750000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,3,3,3,2,2, , ,2, ,2,2,2,1, ,3, ,1, ,1, , ,3, ,1, ,1, ,2,1,1, , , ,1,2, , ,3, , ,0,0,0,2,2,3,3,3,2,2,2,2,3,3, , ,3,3,3,3,3,2,2,2, , , , , , , , , , ,1, ,1, ,1,1,2,3,1,2,3, , , , , , , ,0, , , , , , , , , , , , , , , , , ,1, , , , ,Multiple taxation,Multiple taxation,Multiple taxation,Multiple taxation, , , , , , , , , , 
1081,2011,0,1992, ,0,28,0, ,1, , , , , , , , , , , , , , , , ,11,9,13,40, , , , , , , , , , , , , , , ,1000000,1500000,1300000,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,2,2,1,2,3,3, , ,3,3,3,2,2,2,2,2, , , , , , , , , , ,1, ,1,1, , ,3,3,3,2,3, , , , , , , ,0, , , , , , , , , , , , , , , , , ,1, , , , ,Poor funding/access to loan,Poor funding/access to loan,Poor funding/access to loan,Poor funding/access to loan, , , , , , , , , , 
1082,2011,0,2007, ,0,26,0, , ,1, , , , , , , , , , , , , , , ,11,13,10,15, , , , , , , , , , , , , , , ,950000,1050000,1300000,1,1,1,0,0,0,1, , , , , , ,1,1,10,40,50,0,0,0, , , , , , , , , , , , , ,0,0, , , , , ,1, , , , ,1,1, ,1, , , , , , , , , , , , , , , , , , , , ,500000,2500000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,2,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,3,2,2, , ,2, ,1,1,1,1, ,3, ,2, ,2, , ,2, ,3, ,2, ,2,1,1, , , ,3,3, , ,2, , , , , ,3,3,3,3,3,2,2,2,2,3,3, , ,3,2,2,2,2,1,1,1, , , , , , , , , , ,1, ,1,1, ,1,3,3,2,3,3, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1083,2011,0,1991, ,0,24,0, , ,1, , , , , , , , , , , , , , , ,14,13,21,10, , , , , , , , , , , , , , , ,2000000,1500000,3000000,1,1,1,0,0,0,1, , , , , , , ,1,30,30,40,1, , ,1,0,0,0,1, , , , , , , ,1,0,0,1,1,0,1, ,1, , , , ,1,1,1,1, , , , , , , , , , , , , , , , , ,9000000,1000000, ,1000000,14000000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,2,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,3,2,2, , ,2, ,1,1,1,1, ,3, ,3, ,3, , ,3, ,2, ,2, ,3,2,2, , , ,2, , , ,3, , , , , ,2,2,2,2,2,1,2,2,2,3,3, , ,3,3,3,3,3,2,2,2, , , , , , , , , , ,1, ,1, ,1, ,3,3,2,3,3, , , , , , , ,0, , , , , , , , , , , , , , , , , ,1, , , , ,Poor funding/access to loan,Poor funding/access to loan,Poor funding/access to loan,Poor funding/access to loan, , , , , , , , , , 
1084,2011,0,1994, ,0,24,0, , ,1, , , , , , , , , , , , , , , ,13,11,15,25, , , , , , , , , , , , , , , ,3000000,2250000,3500000,1, ,1,0,0,0,1, , , , , , , ,1,30,30,40,1,1, ,1,0,0,0,1, , , , , , , ,1,0,0,1,1,0,1, ,1, , , , ,1,1,1,1, , , , , , , , , , , , , , , , , , ,3000000, ,1000000,5500000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,2,2,1,1,2,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,3,2,2, , ,2, ,1,1,1,1, ,3, ,3, ,3, , ,3, ,3, ,1, ,2,1,0, , , ,3,3, , ,3, , ,0,0,0,3,3,3,3,3,2,2,2,2,2,2, , ,2,3,3,3,3,1,1,1, , , , , , , , , , ,1, ,1, ,1,1,3,3,2,3,3, , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , ,Provision of funds,Provision of funds,Provision of funds,Provision of funds, , , , , , ,Encouragement/recognition from government,Encouragement/recognition from government,Encouragement/recognition from government,Encouragement/recognition from government, , , , 
1085,2011,0,2008, ,0,28,0, , ,1, , , , , , , , , , , , , , , ,6,10,10,40, , , , , , , , , , , , , , , ,1000000,2500000,3000000,1,1,0,0,0,1,1, , , , , , ,0,1,20,50,30,1,1,1,0,0,0,1,1, , , , , , ,0,1,0,0,1,0,1,0, ,1, , ,0, ,1,1,1,0,1,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,2,2,1,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,2,2,2, , ,2, ,1,1,1,2, ,3, ,3, ,3, , ,2, ,3, ,1, ,2,0,0, , , ,2,2, , ,2, , ,0,0,1,3,3,3,3,2,2,2,2,3,2,2, , ,3,2,2,2,2,3,2,2, ,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,2,3,3,3,1,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1, , , , ,Multiple taxation,Multiple taxation,Multiple taxation,Multiple taxation, , ,Funding/Loan,Funding/Loan,Funding/Loan,Funding/Loan, , , , 
1086,2011,0,2003, ,0,26,0, , ,1, , , , , , , , , , , , , , , ,6,8,11,20, , , , , , , , , , , , , , , ,2000000,2500000,3000000,0,1,0,0,0,1,1, , , , , , ,0,1,20,60,20,1,1,1,0,0,0,1,1, , , , , , ,0,1,0,0,1,1,0,0, ,1, , ,0, ,1,1,1,0,1,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,3,2,1,1,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,2,3,2, , ,2, ,2,2,2,2, ,3, ,3, ,3, , ,3, ,2, ,1, ,2,0,0, , , ,2,3, , ,2, , ,0,0,1,3,3,3,2,2,2,3,3,2,3,3, , ,2,3,3,3,2,3,3,3, ,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,3,3,3,3,1,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1, , , , ,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy, , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1087,2011,0,2003, ,0,28,1,1, ,1, , , , , , , , , , , , , , , ,7,9,11,40, , , , , , , , , , , , , , , ,5000000,1000000,6500000,1,1,1,0,0,0,1, , , , , , ,1,1,55,30,15,1,1,1,0,0,0,1,1, , , , , , ,1,1,0,0,1,1,0,0, ,1, , ,1, ,1,1,1,1,1,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,2,3,2,2,3,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,2,2,2, , ,3, ,2,2,2,0, ,2, ,3, ,3, , ,3, ,3, ,1, ,2,0,1, , , ,3,2, , ,3, , ,0,0,1,3,3,3,3,3,2,2,2,2,2,3, , ,2,2,2,2,2,3,2,2, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,3,3,1,0,0, , , , ,0,0,0, ,0,0, , ,0, , , , , , , , , ,1, , , , ,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy,Poor infrastructure policy, , ,Infrastructure,Infrastructure,Infrastructure,Infrastructure, , , , 
1088,2011,0,2001, ,0,28,1,1, ,1, , , , , , , , , , , , , , , ,8,11,10,20, , , , , , , , , , , , , , , ,1000000,1000000,1000000,1,0,0,0,0,1,1, , , , , , ,0,1,30,50,20,1,1,1,0,0,0,1,1, , , , , , ,0,1,0,0,0, , ,0, ,1, , ,0, ,0,1,1,1,1,0, , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,2,2,2,2,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,3,3,3,2,2, , ,2, ,3,3,2,2, ,3, ,3, ,3, , ,2, ,3, ,1, ,2,0,0, , , ,2,3, , ,2, , ,0,0,1,3,3,3,3,3,3,3,2,2,2,2, , ,3,3,2,2,2,2,1,2, ,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3,2,3,3,1,0,0, , , , ,1,0,1, ,1,0, , ,0, , , , , , , , , , ,Provision of funds,Provision of funds,Provision of funds,Provision of funds, , , , , , ,General staff welfare,General staff welfare,General staff welfare,General staff welfare, , , , 
